ms_timestamp,GSR,timestamp
1771391122530,832.0,2026-02-18 00:05:22.530
1771391122580,832.0,2026-02-18 00:05:22.580
1771391122628,832.0,2026-02-18 00:05:22.628
1771391122681,832.0,2026-02-18 00:05:22.681
1771391122730,832.0,2026-02-18 00:05:22.730
1771391122780,832.0,2026-02-18 00:05:22.780
1771391122829,832.0,2026-02-18 00:05:22.829
1771391122882,832.0,2026-02-18 00:05:22.882
1771391122931,832.0,2026-02-18 00:05:22.931
1771391122980,832.0,2026-02-18 00:05:22.980
1771391123034,831.0,2026-02-18 00:05:23.034
1771391123083,831.0,2026-02-18 00:05:23.083
1771391123132,830.0,2026-02-18 00:05:23.132
1771391123181,830.0,2026-02-18 00:05:23.181
1771391123234,830.0,2026-02-18 00:05:23.234
1771391123283,829.0,2026-02-18 00:05:23.283
1771391123333,829.0,2026-02-18 00:05:23.333
1771391123382,829.0,2026-02-18 00:05:23.382
1771391123435,829.0,2026-02-18 00:05:23.435
1771391123484,829.0,2026-02-18 00:05:23.484
1771391123534,829.0,2026-02-18 00:05:23.534
1771391123586,829.0,2026-02-18 00:05:23.586
1771391123636,829.0,2026-02-18 00:05:23.636
1771391123685,829.0,2026-02-18 00:05:23.685
1771391123734,830.0,2026-02-18 00:05:23.734
1771391123787,830.0,2026-02-18 00:05:23.787
1771391123836,830.0,2026-02-18 00:05:23.836
1771391123886,830.0,2026-02-18 00:05:23.886
1771391123939,831.0,2026-02-18 00:05:23.939
1771391123988,831.0,2026-02-18 00:05:23.988
1771391124037,831.0,2026-02-18 00:05:24.037
1771391124086,831.0,2026-02-18 00:05:24.086
1771391124140,832.0,2026-02-18 00:05:24.140
1771391124189,832.0,2026-02-18 00:05:24.189
1771391124238,833.0,2026-02-18 00:05:24.238
1771391124291,833.0,2026-02-18 00:05:24.291
1771391124340,833.0,2026-02-18 00:05:24.340
1771391124390,833.0,2026-02-18 00:05:24.390
1771391124439,833.0,2026-02-18 00:05:24.439
1771391124492,833.0,2026-02-18 00:05:24.492
1771391124541,834.0,2026-02-18 00:05:24.541
1771391124590,834.0,2026-02-18 00:05:24.590
1771391124639,834.0,2026-02-18 00:05:24.639
1771391124692,835.0,2026-02-18 00:05:24.692
1771391124742,835.0,2026-02-18 00:05:24.742
1771391124791,836.0,2026-02-18 00:05:24.791
1771391124844,836.0,2026-02-18 00:05:24.844
1771391124893,837.0,2026-02-18 00:05:24.893
1771391124942,837.0,2026-02-18 00:05:24.942
1771391124991,837.0,2026-02-18 00:05:24.991
1771391125045,838.0,2026-02-18 00:05:25.045
1771391125096,838.0,2026-02-18 00:05:25.096
1771391125143,838.0,2026-02-18 00:05:25.143
1771391125196,838.0,2026-02-18 00:05:25.196
1771391125245,837.0,2026-02-18 00:05:25.245
1771391125295,837.0,2026-02-18 00:05:25.295
1771391125344,836.0,2026-02-18 00:05:25.344
1771391125397,836.0,2026-02-18 00:05:25.397
1771391125446,835.0,2026-02-18 00:05:25.446
1771391125495,835.0,2026-02-18 00:05:25.495
1771391125548,834.0,2026-02-18 00:05:25.548
1771391125598,834.0,2026-02-18 00:05:25.598
1771391125647,833.0,2026-02-18 00:05:25.647
1771391125696,833.0,2026-02-18 00:05:25.696
1771391125749,832.0,2026-02-18 00:05:25.749
1771391125798,831.0,2026-02-18 00:05:25.798
1771391125847,831.0,2026-02-18 00:05:25.847
1771391125901,830.0,2026-02-18 00:05:25.901
1771391125950,830.0,2026-02-18 00:05:25.950
1771391125999,829.0,2026-02-18 00:05:25.999
